0.09826395660638809,0.0011435379274189472,0.1463973969221115,0.0013996369671076536,0.18052686750888824,0.013007167726755142,0.5592614412307739
0.5258868336677551,0.004140700213611126,0.14173820614814758,0.0020831632427871227,0.22249631583690643,0.024810928851366043,0.07884392142295837
0.21991795301437378,0.0034702830016613007,0.18102139234542847,0.0015993547858670354,0.11140631884336472,0.0840415507555008,0.39854323863983154
0.3737364113330841,0.00323727959766984,0.10555288195610046,0.0028189036529511213,0.26873719692230225,0.02217911370098591,0.22373813390731812
0.2359987497329712,0.0034856738056987524,0.14669643342494965,0.0009933108231052756,0.1731640249490738,0.015261744149029255,0.42440012097358704
0.3701738119125366,0.0024884238373488188,0.12818580865859985,0.0057178703136742115,0.20403140783309937,0.07665147632360458,0.21275122463703156
0.08364196121692657,0.0005289861583150923,0.0466003492474556,0.001430617761798203,0.0741405263543129,0.003603263758122921,0.7900543212890625
0.4358542561531067,0.002843812806531787,0.12038528174161911,0.005145839881151915,0.17233970761299133,0.08732342720031738,0.17610764503479004
0.27860069274902344,0.005032854154706001,0.09243748337030411,0.0005929565522819757,0.1762903481721878,0.010717597790062428,0.4363280236721039
0.37549731135368347,0.0017653683898970485,0.13680961728096008,0.0035402197390794754,0.1987536996603012,0.08181291073560715,0.20182090997695923
0.2944567799568176,0.009414669126272202,0.13467951118946075,0.00014855903282295913,0.266799658536911,0.02991919405758381,0.26458171010017395
0.32211264967918396,0.0028086912352591753,0.246036097407341,0.0019415162969380617,0.20595590770244598,0.10130857676267624,0.11983658373355865
0.18645980954170227,0.018331307917833328,0.08002568036317825,0.0003545559011399746,0.4597126841545105,0.007316769566386938,0.24779918789863586
0.47715944051742554,0.0019078251207247376,0.1394340544939041,0.002018565312027931,0.18231035768985748,0.06797274947166443,0.1291969120502472
